datetime,consumption,visibility,windbearing,temperature,dewpoint,pressure,apparenttemperature,windspeed,humidity,lclid,cat_rain,cat_snow,cat_clear-day,cat_clear-night,cat_cloudy,cat_fog,cat_partly-cloudy-day,cat_partly-cloudy-night,cat_wind,cat_breezy,cat_breezy-and-mostly-cloudy,cat_breezy-and-overcast,cat_breezy-and-partly-cloudy,cat_clear,cat_foggy,cat_mostly-cloudy,cat_overcast,cat_partly-cloudy,cat_windy,cat_windy-and-mostly-cloudy,cat_windy-and-overcast,cat_windy-and-partly-cloudy,time_of_day,day_of_year,sin_time_of_day,cos_time_of_day,sin_day_of_year,cos_day_of_year
2013-02-23 03:00:00,0.45450002,13.37,20.0,0.22,-3.79,1019.15,-3.93,3.87,0.74,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,54,0.7071067811865475,0.7071067811865476,0.7998392447397193,0.6002142805483682
2013-02-23 04:00:00,0.4755,14.0,22.0,0.21,-3.81,1019.14,-4.02,3.98,0.74,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,54,0.8660254037844386,0.5000000000000001,0.7998392447397193,0.6002142805483682
2013-02-23 05:00:00,1.5014999,13.87,23.0,0.21,-3.48,1019.54,-3.95,3.88,0.76,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,54,0.9659258262890683,0.25881904510252074,0.7998392447397193,0.6002142805483682
2013-02-23 06:00:00,1.5930000000000002,13.24,20.0,0.21,-3.94,1019.72,-3.79,3.67,0.74,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,54,1.0,6.123233995736766e-17,0.7998392447397193,0.6002142805483682
2013-02-23 07:00:00,1.6575,13.74,15.0,0.19,-4.24,1019.9,-3.93,3.84,0.72,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,54,0.9659258262890683,-0.25881904510252063,0.7998392447397193,0.6002142805483682
2013-02-23 08:00:00,1.6110001,11.83,17.0,0.23,-3.65,1020.31,-3.84,3.77,0.75,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,54,0.8660254037844387,-0.4999999999999998,0.7998392447397193,0.6002142805483682
2013-02-23 09:00:00,2.16,9.95,23.0,0.74,-3.21,1020.61,-3.41,4.05,0.75,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,54,0.7071067811865476,-0.7071067811865475,0.7998392447397193,0.6002142805483682
2013-02-23 10:00:00,3.4530000000000003,10.38,34.0,1.21,-3.01,1020.83,-3.14,4.54,0.73,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,54,0.49999999999999994,-0.8660254037844387,0.7998392447397193,0.6002142805483682
2013-02-23 11:00:00,3.159,9.29,41.0,1.37,-2.82,1020.94,-3.06,4.75,0.74,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,54,0.258819045102521,-0.9659258262890682,0.7998392447397193,0.6002142805483682
2013-02-23 12:00:00,3.519,10.96,48.0,1.4,-3.38,1021.02,-3.27,5.19,0.7,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,54,1.2246467991473532e-16,-1.0,0.7998392447397193,0.6002142805483682
2013-02-23 13:00:00,3.4155002,11.43,49.0,1.74,-4.89,1020.9,-2.74,5.0,0.61,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,54,-0.2588190451025208,-0.9659258262890683,0.7998392447397193,0.6002142805483682
2013-02-23 14:00:00,0.61800003,11.25,51.0,1.74,-5.76,1021.02,-2.74,5.0,0.57,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,54,-0.4999999999999997,-0.8660254037844388,0.7998392447397193,0.6002142805483682
2013-02-23 15:00:00,0.0375,11.01,43.0,1.72,-5.58,1020.94,-2.43,4.41,0.58,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,54,-0.7071067811865471,-0.7071067811865479,0.7998392447397193,0.6002142805483682
2013-02-23 16:00:00,0.021000002,11.06,46.0,1.67,-5.56,1021.08,-2.43,4.32,0.59,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,54,-0.8660254037844384,-0.5000000000000004,0.7998392447397193,0.6002142805483682
2013-02-23 17:00:00,0.0915,10.46,41.0,1.27,-5.14,1021.25,-2.61,3.83,0.62,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,54,-0.9659258262890683,-0.25881904510252063,0.7998392447397193,0.6002142805483682
2013-02-23 18:00:00,0.0225,10.72,25.0,1.24,-4.93,1021.89,-2.31,3.37,0.63,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,54,-1.0,-1.8369701987210297e-16,0.7998392447397193,0.6002142805483682
2013-02-23 19:00:00,0.021000002,10.46,11.0,1.23,-4.26,1022.33,-2.18,3.2,0.67,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,54,-0.9659258262890684,0.2588190451025203,0.7998392447397193,0.6002142805483682
2013-02-23 20:00:00,0.09300001,11.3,12.0,1.21,-4.79,1022.32,-2.51,3.59,0.64,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,54,-0.8660254037844386,0.5000000000000001,0.7998392447397193,0.6002142805483682
2013-02-23 21:00:00,0.0225,11.62,7.0,1.63,-4.99,1022.4,-1.89,3.44,0.61,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,54,-0.7071067811865477,0.7071067811865474,0.7998392447397193,0.6002142805483682
2013-02-23 22:00:00,0.021000002,11.07,1.0,1.18,-4.59,1022.69,-2.64,3.73,0.65,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,54,-0.5000000000000004,0.8660254037844384,0.7998392447397193,0.6002142805483682
2013-02-23 23:00:00,0.089999996,10.07,354.0,1.13,-3.24,1022.97,-2.47,3.4,0.73,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,54,-0.25881904510252157,0.9659258262890681,0.7998392447397193,0.6002142805483682
2013-02-24 00:00:00,0.0285,9.67,359.0,1.16,-2.81,1023.09,-2.47,3.44,0.75,LAX10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,55,0.0,1.0,0.8100248628547753,0.5863955333706956
2013-02-24 01:00:00,0.021000002,10.72,3.0,1.21,-2.37,1023.1,-2.56,3.65,0.77,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,55,0.25881904510252074,0.9659258262890683,0.8100248628547753,0.5863955333706956
2013-02-24 02:00:00,0.048,11.65,6.0,0.87,-2.5,1022.88,-3.08,3.81,0.78,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,55,0.49999999999999994,0.8660254037844387,0.8100248628547753,0.5863955333706956
2013-02-24 04:00:00,0.021000002,13.47,356.0,1.22,-3.36,1022.68,-2.48,3.56,0.72,LAX10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,55,0.8660254037844386,0.5000000000000001,0.8100248628547753,0.5863955333706956
2013-02-24 05:00:00,0.021000002,13.66,355.0,0.86,-3.68,1022.61,-3.05,3.75,0.72,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,55,0.9659258262890683,0.25881904510252074,0.8100248628547753,0.5863955333706956
2013-02-24 06:00:00,0.099,13.86,359.0,0.86,-3.42,1022.87,-3.26,4.05,0.73,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,55,1.0,6.123233995736766e-17,0.8100248628547753,0.5863955333706956
2013-02-24 07:00:00,0.021000002,13.45,355.0,0.85,-3.67,1023.1,-3.13,3.84,0.72,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,55,0.9659258262890683,-0.25881904510252063,0.8100248628547753,0.5863955333706956
2013-02-24 08:00:00,0.021000002,13.28,354.0,1.23,-3.33,1023.45,-2.87,4.15,0.72,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,55,0.8660254037844387,-0.4999999999999998,0.8100248628547753,0.5863955333706956
2013-02-24 09:00:00,0.021000002,13.07,1.0,1.21,-3.36,1023.76,-3.19,4.61,0.72,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,55,0.7071067811865476,-0.7071067811865475,0.8100248628547753,0.5863955333706956
2013-02-24 10:00:00,0.1005,13.52,357.0,1.31,-3.53,1023.95,-3.12,4.71,0.7,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,55,0.49999999999999994,-0.8660254037844387,0.8100248628547753,0.5863955333706956
2013-02-24 11:00:00,0.021000002,13.07,1.0,1.81,-3.44,1024.15,-2.56,4.83,0.68,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,55,0.258819045102521,-0.9659258262890682,0.8100248628547753,0.5863955333706956
2013-02-24 14:00:00,0.102000006,12.91,5.0,2.33,-2.88,1023.93,-2.08,5.14,0.68,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,55,-0.4999999999999997,-0.8660254037844388,0.8100248628547753,0.5863955333706956
2013-02-24 15:00:00,0.021000002,12.96,10.0,2.33,-3.73,1023.83,-2.17,5.32,0.64,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,55,-0.7071067811865471,-0.7071067811865479,0.8100248628547753,0.5863955333706956
2013-02-24 16:00:00,0.021000002,12.96,8.0,2.35,-3.78,1023.86,-2.23,5.5,0.64,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,55,-0.8660254037844384,-0.5000000000000004,0.8100248628547753,0.5863955333706956
2013-02-24 17:00:00,0.061499998,13.41,3.0,1.96,-3.04,1024.21,-2.65,5.33,0.69,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,55,-0.9659258262890683,-0.25881904510252063,0.8100248628547753,0.5863955333706956
2013-02-24 18:00:00,3.1845,13.07,2.0,1.89,-3.29,1024.75,-2.52,4.95,0.68,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,55,-1.0,-1.8369701987210297e-16,0.8100248628547753,0.5863955333706956
2013-02-24 19:00:00,3.4499998,13.07,359.0,1.91,-3.32,1025.03,-2.27,4.53,0.68,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,55,-0.9659258262890684,0.2588190451025203,0.8100248628547753,0.5863955333706956
2013-02-24 20:00:00,3.4545,13.95,357.0,1.87,-3.14,1025.09,-2.26,4.43,0.69,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,55,-0.8660254037844386,0.5000000000000001,0.8100248628547753,0.5863955333706956
2013-02-24 21:00:00,1.455,13.97,356.0,1.92,-3.0,1025.2,-2.4,4.78,0.7,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,55,-0.7071067811865477,0.7071067811865474,0.8100248628547753,0.5863955333706956
2013-02-24 22:00:00,2.2199998,13.41,352.0,1.96,-2.32,1025.35,-2.42,4.93,0.73,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,55,-0.5000000000000004,0.8660254037844384,0.8100248628547753,0.5863955333706956
2013-02-24 23:00:00,3.444,13.2,349.0,1.89,-2.6,1025.19,-2.12,4.26,0.72,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,55,-0.25881904510252157,0.9659258262890681,0.8100248628547753,0.5863955333706956
2013-02-25 00:00:00,3.306,12.33,349.0,1.93,-2.14,1025.25,-2.31,4.65,0.74,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,56,0.0,1.0,0.8199717629247771,0.5724039727378148
2013-02-25 01:00:00,3.027,10.38,347.0,1.77,-1.69,1025.16,-2.46,4.56,0.78,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,56,0.25881904510252074,0.9659258262890683,0.8199717629247771,0.5724039727378148
2013-02-25 02:00:00,2.5289998,8.21,345.0,1.74,-0.99,1024.95,-2.37,4.36,0.82,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,56,0.49999999999999994,0.8660254037844387,0.8199717629247771,0.5724039727378148
2013-02-25 03:00:00,2.382,9.67,348.0,1.84,-0.46,1024.75,-2.15,4.19,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,56,0.7071067811865475,0.7071067811865476,0.8199717629247771,0.5724039727378148
2013-02-25 05:00:00,2.1090002,11.27,6.0,2.35,-0.01,1025.16,-1.31,3.87,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,56,0.9659258262890683,0.25881904510252074,0.8199717629247771,0.5724039727378148
2013-02-25 06:00:00,1.5,10.77,4.0,2.39,0.34,1025.52,-1.32,3.96,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,56,1.0,6.123233995736766e-17,0.8199717629247771,0.5724039727378148
2013-02-25 07:00:00,1.197,10.03,10.0,2.41,0.01,1026.16,-1.53,4.34,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,56,0.9659258262890683,-0.25881904510252063,0.8199717629247771,0.5724039727378148
2013-02-25 08:00:00,1.3125,9.04,10.0,2.86,0.49,1026.91,-0.91,4.22,0.84,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,56,0.8660254037844387,-0.4999999999999998,0.8199717629247771,0.5724039727378148
2013-02-25 09:00:00,2.2875,9.14,8.0,2.9,0.53,1027.28,-0.93,4.35,0.84,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,56,0.7071067811865476,-0.7071067811865475,0.8199717629247771,0.5724039727378148
2013-02-25 10:00:00,5.1390004000000005,9.17,6.0,3.38,0.67,1027.49,-0.49,4.62,0.82,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,56,0.49999999999999994,-0.8660254037844387,0.8199717629247771,0.5724039727378148
2013-02-25 11:00:00,4.524,10.19,8.0,3.52,1.06,1027.8,-0.41,4.78,0.84,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,56,0.258819045102521,-0.9659258262890682,0.8199717629247771,0.5724039727378148
2013-02-25 12:00:00,4.797,10.49,13.0,3.63,0.63,1027.97,-0.13,4.53,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,56,1.2246467991473532e-16,-1.0,0.8199717629247771,0.5724039727378148
2013-02-25 13:00:00,4.2315,10.03,16.0,3.99,1.06,1027.66,0.04,5.08,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,56,-0.2588190451025208,-0.9659258262890683,0.8199717629247771,0.5724039727378148
2013-02-25 14:00:00,4.4565,10.59,17.0,4.04,1.08,1027.4,-0.01,5.3,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,56,-0.4999999999999997,-0.8660254037844388,0.8199717629247771,0.5724039727378148
2013-02-25 15:00:00,2.9204998,11.07,20.0,4.11,0.76,1027.42,-0.03,5.55,0.79,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,56,-0.7071067811865471,-0.7071067811865479,0.8199717629247771,0.5724039727378148
2013-02-25 16:00:00,1.1489999,10.88,18.0,4.39,1.12,1027.51,0.59,4.97,0.79,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,56,-0.8660254037844384,-0.5000000000000004,0.8199717629247771,0.5724039727378148
2013-02-25 17:00:00,2.2304997,10.56,20.0,4.07,1.14,1027.61,0.1,5.15,0.81,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,56,-0.9659258262890683,-0.25881904510252063,0.8199717629247771,0.5724039727378148
2013-02-25 18:00:00,3.591,10.22,16.0,4.05,1.15,1027.93,-0.11,5.54,0.81,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,56,-1.0,-1.8369701987210297e-16,0.8199717629247771,0.5724039727378148
2013-02-25 19:00:00,4.2885,9.04,20.0,4.03,1.54,1028.2,-0.23,5.76,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,56,-0.9659258262890684,0.2588190451025203,0.8199717629247771,0.5724039727378148
2013-02-25 20:00:00,4.6215,8.4,21.0,3.97,1.66,1028.34,-0.64,6.55,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,56,-0.8660254037844386,0.5000000000000001,0.8199717629247771,0.5724039727378148
2013-02-25 21:00:00,3.768000100000001,7.16,25.0,4.02,1.65,1028.49,-0.32,5.93,0.85,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,56,-0.7071067811865477,0.7071067811865474,0.8199717629247771,0.5724039727378148
2013-02-25 22:00:00,3.3614998,7.77,30.0,3.89,1.52,1028.63,-0.55,6.1,0.84,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,56,-0.5000000000000004,0.8660254037844384,0.8199717629247771,0.5724039727378148
2013-02-25 23:00:00,3.3525,7.97,34.0,3.44,1.11,1028.82,-0.99,5.78,0.85,LAX10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.0,56,-0.25881904510252157,0.9659258262890681,0.8199717629247771,0.5724039727378148
2013-02-26 00:00:00,2.9429998,6.29,32.0,3.04,1.48,1028.91,-1.18,5.14,0.89,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,57,0.0,1.0,0.8296770135526188,0.5582437220268648
2013-02-26 01:00:00,2.877,5.02,26.0,2.98,1.6,1029.04,-1.06,4.76,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,57,0.25881904510252074,0.9659258262890683,0.8296770135526188,0.5582437220268648
2013-02-26 02:00:00,2.7675,6.1,24.0,3.0,1.62,1029.14,-0.87,4.47,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,57,0.49999999999999994,0.8660254037844387,0.8296770135526188,0.5582437220268648
2013-02-26 03:00:00,2.6114998,4.78,29.0,3.01,1.68,1028.9,-0.89,4.51,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,57,0.7071067811865475,0.7071067811865476,0.8296770135526188,0.5582437220268648
2013-02-26 04:00:00,2.7824998,2.7,31.0,3.05,2.08,1028.94,-0.98,4.77,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,57,0.8660254037844386,0.5000000000000001,0.8296770135526188,0.5582437220268648
2013-02-26 05:00:00,2.613,2.62,32.0,3.07,2.49,1029.36,-1.07,4.97,0.96,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,57,0.9659258262890683,0.25881904510252074,0.8296770135526188,0.5582437220268648
2013-02-26 06:00:00,2.3579998,2.85,39.0,3.11,2.54,1029.74,-0.83,4.62,0.96,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,57,1.0,6.123233995736766e-17,0.8296770135526188,0.5582437220268648
2013-02-26 07:00:00,2.4194999,2.3,40.0,3.43,2.48,1030.53,-0.44,4.67,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,57,0.9659258262890683,-0.25881904510252063,0.8296770135526188,0.5582437220268648
2013-02-26 08:00:00,2.3280000000000003,2.17,45.0,3.55,2.54,1031.2,-0.19,4.47,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,57,0.8660254037844387,-0.4999999999999998,0.8296770135526188,0.5582437220268648
2013-02-26 09:00:00,3.342,2.25,51.0,3.98,2.68,1031.95,0.3,4.55,0.91,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,57,0.7071067811865476,-0.7071067811865475,0.8296770135526188,0.5582437220268648
2013-02-26 10:00:00,1.6500001,2.2,55.0,4.05,3.02,1032.4,0.57,4.22,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,57,0.49999999999999994,-0.8660254037844387,0.8296770135526188,0.5582437220268648
2013-02-26 11:00:00,2.604,2.16,57.0,4.12,3.06,1033.09,0.65,4.23,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,57,0.258819045102521,-0.9659258262890682,0.8296770135526188,0.5582437220268648
2013-02-26 12:00:00,2.469,2.78,58.0,4.13,3.09,1033.44,0.79,4.01,0.93,LAX10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,57,1.2246467991473532e-16,-1.0,0.8296770135526188,0.5582437220268648
2013-02-26 13:00:00,2.5815,3.33,58.0,4.52,3.11,1033.31,1.29,3.96,0.91,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,57,-0.2588190451025208,-0.9659258262890683,0.8296770135526188,0.5582437220268648
2013-02-26 14:00:00,2.5755,3.27,52.0,4.57,3.11,1033.19,1.27,4.11,0.9,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,57,-0.4999999999999997,-0.8660254037844388,0.8296770135526188,0.5582437220268648
2013-02-26 15:00:00,2.379,3.38,43.0,4.55,2.83,1033.3,1.21,4.16,0.89,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,57,-0.7071067811865471,-0.7071067811865479,0.8296770135526188,0.5582437220268648
2013-02-26 16:00:00,0.48899996,3.33,45.0,4.59,2.81,1033.44,1.29,4.12,0.88,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,57,-0.8660254037844384,-0.5000000000000004,0.8296770135526188,0.5582437220268648
2013-02-26 17:00:00,0.60150003,3.43,41.0,4.93,2.7,1033.58,1.8,3.96,0.85,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,57,-0.9659258262890683,-0.25881904510252063,0.8296770135526188,0.5582437220268648
2013-02-26 18:00:00,2.2215,3.41,43.0,4.92,2.73,1034.08,1.66,4.16,0.86,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,57,-1.0,-1.8369701987210297e-16,0.8296770135526188,0.5582437220268648
2013-02-26 19:00:00,2.0415,3.41,39.0,4.49,2.72,1034.55,1.11,4.2,0.88,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,57,-0.9659258262890684,0.2588190451025203,0.8296770135526188,0.5582437220268648
2013-02-26 20:00:00,2.103,3.73,33.0,4.47,2.71,1034.69,1.06,4.27,0.88,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,57,-0.8660254037844386,0.5000000000000001,0.8296770135526188,0.5582437220268648
2013-02-26 21:00:00,3.1815,3.88,34.0,4.48,2.73,1034.83,1.09,4.22,0.88,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,57,-0.7071067811865477,0.7071067811865474,0.8296770135526188,0.5582437220268648
2013-02-26 22:00:00,3.3315,4.09,38.0,4.1,2.68,1034.84,0.38,4.66,0.9,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,57,-0.5000000000000004,0.8660254037844384,0.8296770135526188,0.5582437220268648
2013-02-26 23:00:00,2.3339999,3.94,39.0,4.04,2.67,1035.12,0.41,4.49,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,57,-0.25881904510252157,0.9659258262890681,0.8296770135526188,0.5582437220268648
2013-02-27 00:00:00,1.1805,4.47,34.0,3.56,2.22,1035.19,-0.22,4.55,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,58,0.0,1.0,0.8391377545563938,0.5439189543287247
2013-02-27 01:00:00,0.95399994,5.44,30.0,3.42,1.78,1035.33,-0.27,4.3,0.89,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,58,0.25881904510252074,0.9659258262890683,0.8391377545563938,0.5439189543287247
2013-02-27 02:00:00,1.0515001,5.97,40.0,3.02,1.7,1035.32,-0.72,4.24,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,58,0.49999999999999994,0.8660254037844387,0.8391377545563938,0.5439189543287247
2013-02-27 03:00:00,0.96150005,5.63,32.0,2.96,1.66,1035.11,-0.71,4.09,0.91,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,58,0.7071067811865475,0.7071067811865476,0.8391377545563938,0.5439189543287247
2013-02-27 04:00:00,1.0425,4.78,33.0,2.51,1.47,1035.09,-1.07,3.79,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,58,0.8660254037844386,0.5000000000000001,0.8391377545563938,0.5439189543287247
2013-02-27 05:00:00,1.041,4.97,26.0,2.46,1.42,1034.94,-1.38,4.2,0.93,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,58,0.9659258262890683,0.25881904510252074,0.8391377545563938,0.5439189543287247
